content,id,nickname,productColor,productId,productSize,score
价格非常的美丽，东西还是不错的，会继续回购！全五分！奈斯奈斯～?大品牌！值得信赖！效果超级好！贵有贵的道理！很棒的商品！,15323086676,无字仓颉1987,绿色,100016901306,256GB,5
给老婆买的，还在探索中，以前都是用的安卓，老婆大人要试一试苹果,15322963569,凌空-一羽,绿色,100016901306,256GB,5
绿屏但是京东售后不沟通就退回，霸王平台,15322725395,K***3,绿色,100016901306,256GB,1
不错的一次购物,15322560806,jd_何陇_XRii,绿色,100016901306,256GB,5
终于换手机了，新手机很不错,15322491635,q***8,绿色,100016901306,256GB,5
挺好，是正品，好喜欢！,15322247985,j***7,绿色,100016901306,256GB,5
此用户未填写评价内容,15322088743,彬彬的金东,绿色,100016901306,256GB,5
到货速度，东西好评，颜色惊艳，最主要免息太香！,15321964989,j***2,绿色,100016901306,256GB,5
非常好,15325030373,我***叔,绿色,100016901306,256GB,5
好用，性能好，各种设计更贴心了，机身美观，很喜欢，下图无美颜无滤镜，大家参考下吧。,15324834972,c***y,绿色,100016901306,256GB,5
总体是很不错的,15324683982,丢丢爹妈,绿色,100016901306,256GB,5
还行,15324491396,9***u,绿色,100016901306,256GB,5
不错。。。。。。。。。好,15324390333,HeB2,绿色,100016901306,256GB,5
啊 刚买的白条还没还就丢了.生气?,15324373762,哈刘小胖儿,绿色,100016901306,256GB,1
手机很好，是正品，非常喜欢这个颜色,15324342818,jdcrazy1219,绿色,100016901306,256GB,5
很漂亮，非常满意，ios确实比安卓流畅的多，唯一缺点就是电池小了点。,15324111898,j***z,绿色,100016901306,256GB,5
"运行速度：最新的A14芯片，地球最强。并且支持5G网络！
屏幕音效：屏幕显示准确，素质高，好屏幕。
外形外观：淡淡的绿色，清新，淡雅，漂亮。",15324051832,摩托魅族诺基亚,绿色,100016901306,256GB,5
非常好，嗯嗯好的，谢谢谢谢美女支持谢谢谢谢美女支持谢谢,15323551178,w***4,绿色,100016901306,256GB,5
不错,15305911179,jd_850851153,绿色,100016095056,256GB,5
信号确实还是缺陷。。如果不是很急，建议去官网买，价格差不多还有24期免息。。京东现在除了快其他都没啥优势了。,15305864840,烟***砂,绿色,100016095056,256GB,3
"外形外观：好看
屏幕音效：不错
拍照效果：还行
运行速度：不错
待机时间：不错
其他特色：不错",15305820736,忧郁学长,绿色,100016095056,256GB,5
买完第二天就降价200，差评,15305525602,jd_一切从未,绿色,100016095056,256GB,1
"物流速度快，质量好
外形外观：很美
屏幕音效：很棒
拍照效果：很好
运行速度：很快
待机时间：很长
其他特色：都很好",15305274590,ak47zc123,绿色,100016095056,256GB,5
手机收到了.一直在京东买过年了当给自己买的礼物，第一次用苹果反应很快,15305191739,jd_夏沫667788,绿色,100016095056,256GB,5
"运行速度：快
屏幕音效：屏幕音效：色彩 靓丽
其他特色：美中不足的是没充电器和耳机",15304710426,杏***5,绿色,100016095056,256GB,5
完美，一直在京东买手机很信赖,15304692919,刘亦明94,绿色,100016095056,256GB,5
好烫,15304640274,将***C,绿色,100016095056,256GB,5
手机超级好看，买手机就上京东,15304475014,平平璐璐o,绿色,100016095056,256GB,5
手机很不错，还是喜欢这种方形的,15307892659,瞳***虎,绿色,100016095056,256GB,5
速度快快递小哥什么辛苦！,15307508507,jd_181828kuf,绿色,100016095056,256GB,5
就到的很快，很舒服，早就想换手机了，哈哈哈哈哈哈,15307441731,骚***丶,绿色,100016095056,256GB,5
"苹果12最新款手机，科技创新产品，手感舒适，设计新颖，美观大方。
外形外观：设计新颖，绿色天然。
屏幕音效：屏幕清晰，音效超级棒。
拍照效果：拍照效果不错。
运行速度：运行速度也很快。
待机时间：待机时间有待考验。
其他特色：物流速度极快，感谢京东。",15306891517,h***3,绿色,100016095056,256GB,5
非常惊艳的手机，续航、拍照提升不少,15306774096,jd_186799tsg,绿色,100016095056,256GB,5
质量很好，正品，先试用一下,15306711333,jd_1392193183,绿色,100016095056,256GB,5
很好,15306342753,叶落止殇,绿色,100016095056,256GB,5
手机挺好用的,15306285235,135*****335_p,绿色,100016095056,256GB,5
绿色很nice不深不淡,15306249246,z***3,绿色,100016095056,256GB,5
10余年来最差的一次购物体检，收到商品2天发现屏幕有白色斑点及屏幕间接性出现黄色和白色现象。致电售后告知需要苹果方出具检测报告，当天拿到检测报告后上传，京东售后表示可以换货，但一小时又告知不行，需要苹果方在报告中附加依据。苹果方给予回复为该报告具有法律效益，可按照三包规定退换货。截止目前，对此致电京东，售后未回复一个电话，此问题还未解决。严重差评！！！,15305985654,飘逸年华,绿色,100016095056,256GB,5
"运行速度杠杠的，手机分辨率也很高，拍视频简直不要太棒！！！
拍照效果：很流畅，简直可以拿来拍电影了?，很喜欢这个手机，希望可以用多几年！哈哈哈",15310049312,j***b,绿色,100016095056,256GB,5
绿色很清爽，手感好，速度快,15309946032,jd_wukais845,绿色,100016095056,256GB,5
促销时候买的  还是京东买放心点,15309543329,D***n,绿色,100016095056,256GB,5
特别棒，颜色很好看,15308871283,超级小青龙,绿色,100016095056,256GB,5
非常喜欢，买回来用了几天才评价,15308842062,yishenhappy,绿色,100016095056,256GB,5
媳妇很喜欢,15308546297,无哈哈哈,绿色,100016095056,256GB,5
非常漂亮 清新的绿色，外观很闪亮很漂亮。屏幕清晰度高，不会像12pro那样黄黄的屏幕，比较喜欢。拍照方面比12pro少一个镜头，但日常使用足够了，尤其夜景拍摄好评。,15308463637,j***3,绿色,100016095056,256GB,5
"手机玩游戏掉帧 很容易发烫&hellip;&hellip;
还不如我的xs  
12真是让人失望? 我以为电池可以续航一天
其实耗电特别快
除了拍照清晰点，5g信号 
也没有什么优点了",15308406764,j***f,绿色,100016095056,256GB,3
苹果5的款，还是11好看,15308395520,j***5,绿色,100016095056,256GB,5
几年没用苹果了，12真的不值得买，垃圾，还是华为手好用,15308077213,j***c,绿色,100016095056,256GB,1
"运行速度：快
外形外观：复古
屏幕音效：显示效果好，看着舒复",15311079991,快乐快乐快乐家,绿色,100016095056,256GB,5
速度很快。物流给力。可以的,15311000765,涛叔叔,绿色,100016095056,256GB,5
挺好的，质量没问题。,15310992760,w***n,绿色,100016095056,256GB,5
不错，一直用水果！！！！,15310898543,-心随漂动-,绿色,100016095056,256GB,5
心水了很久 绿色最好看,15310880369,怕***1,绿色,100016095056,256GB,5
物流迅速，手机也很好用,15310722027,m***y,绿色,100016095056,256GB,5
颜色超好,15310266192,jd_138252fiw,绿色,100016095056,256GB,5
比xs轻薄很多，信号好了不少，挺好的,15310202994,w***0,绿色,100016095056,256GB,5
手机到了，质量没问题，不要看评价。像素好。,15310182463,c***a,绿色,100016095056,256GB,5
确实，电量一般，但是还可以，未激活正品国行，可以了,15310133263,Kresnik夜岚,绿色,100016095056,256GB,5
送货速度快，当天就到，手机很好，自营京东，完美购物,15312262125,红***1,绿色,100016095056,256GB,5
颜色很漂亮，入手轻，小巧，适合女生手感,15312183823,jhpopo,绿色,100016095056,256GB,5
见证一下开箱过程 哈哈哈 大概除了电脑是之前找美国朋友代买的 其他设备都是在京东买的了 一直很满意 这次买苹果也是在实体店看了 京东直接下单的 绿色很好看啊 没有后悔放弃经典黑白选择它 使用了两天 发现流畅是流畅 但是续航 充电 耳机是真坑啊 以后估计得随时带着充电宝了 哎,15311679073,pearl环,绿色,100016095056,256GB,5
很轻的一款手机，对比现在的半斤机太出众。,15311644252,a***r,绿色,100016095056,256GB,5
很赞，但是没有~买的便宜，同样是能开专票,15311428884,Billy_xie,绿色,100016095056,256GB,5
好看，不错，不卡，内存大，喜欢,15311312911,j***q,绿色,100016095056,256GB,5
外观漂亮，做工精细，手感好，运行和拍照待使用后再评价,15311269262,s***g,绿色,100016095056,256GB,5
宝贝收到，物流很快，描述相符，比较满意，好评，推荐?大品牌！值得信赖！效果超级好！贵有贵的道理！很棒的商品！,15311215388,jd_135640ose,绿色,100016095056,256GB,5
物流非常给力，点赞,15311182488,4***8,绿色,100016095056,256GB,5
还行,15311114479,jd_153977lbv,绿色,100016095056,256GB,5
"从6s换的12，用习惯了苹果
老机器用了这么多年一点问题没用，就是容量不太够，这次就换了256的大小，应该能用好几年了
以旧换新，旧机器抵了600，感觉非常不错",15313814855,****e,绿色,100016095056,256GB,5
"手机还好 
颜色很棒",15313781987,j***o,绿色,100016095056,256GB,5
不满意，售后服务态度很差，找不到人，找到了也是答非所问,15313758721,jd_139667ilr,绿色,100016095056,256GB,1
帮小伙伴买的，她喜欢绿色，查了一下，这个颜色特别受欢迎！绿色真的很清新！手感特别好，颜值真的高！期待用起来也一样美好！哈哈！京东速度很快，很赞！,15313425887,l***4,绿色,100016095056,256GB,5
患了自闭症，极度不好用,15313284601,足球RunningMan,绿色,100016095056,256GB,5
包装很好,15313163878,q***9,绿色,100016095056,256GB,5
特别好,15313134959,罗喜方,绿色,100016095056,256GB,5
正品！收到货了，新机！绿色特别好看！速度很快！,15312652123,-富婆的破产之路,绿色,100016095056,256GB,5
我们的确是一个很好的人都是我的朋友家的,15312559743,欣赏ni,绿色,100016095056,256GB,5
买了个12，开机充电就发烫，充满了用不了12小时，打个王者一句没打完就烫的拿不住了，结果售后说检测完没有质量问题，发热是正常的，看来以后不能买苹果了,15312435960,jd_mhaa_0,绿色,100016095056,256GB,1
材质很好，质量也不错，到货也很快跟我在实体店买的一模一样！还是一样的好用，开心,15315029261,棒棒哒的李小龙,绿色,100016095056,256GB,5
用了一段时间才来评价，正品无疑，一直信赖京东，购买手机多次,15314867621,三***祥,绿色,100016095056,256GB,5
因为8P的内存不够，索性就入了256G的苹果12。其实用8P习惯了，一开始用12很不适应，还没get到它的香，但是尺寸正好，大的手机容易摔脸上。希望用一阵能感受到12的好呀。,15314770991,jd_136986zor,绿色,100016095056,256GB,5
挺好的，各方面都不错。,15314759951,j***宠,绿色,100016095056,256GB,5
我的果6P从2015年5月1日开始投入使用到今天为止了?，16G的6P坚持用了将近6年，果机真的是很可以了，现在换了12最大的内存机，继续坚持用到不能用为止?,15314673045,月华萝儿,绿色,100016095056,256GB,5
非常好看！,15314577810,棠璃,绿色,100016095056,256GB,5
手机实物颜色很好看的,15314371753,j***c,绿色,100016095056,256GB,5
手机还不错，是我想要的效果，送货很快,15314322284,v***贝,绿色,100016095056,256GB,5
棒棒哒 真的不错 男朋友很喜欢,15314019331,j***b,绿色,100016095056,256GB,5
手机非常好用，外观好看，尤其是绿色的，看起来非常清新，运行流畅，大内存，拍照比较清晰，以前一直想换个手机，这款手机非常值得购买,15313893422,j***7,绿色,100016095056,256GB,5
隔天就送到了 使用很流畅 速度飞快,15316737474,愤怒地小鸭,绿色,100016095056,256GB,5
发货速度快，苹果12的网速超快,15316697540,j***f,绿色,100016095056,256GB,5
整体感觉不错,15316139329,周到2018,绿色,100016095056,256GB,5
货收到了，非常喜欢！,15315607724,April_Zhangyusi,绿色,100016095056,256GB,5
其他还好，就是触控有点迟钝，没有以前用的那么灵敏，总有那么点迟钝打字都不连贯，用得很不舒服,15315463354,j***f,绿色,100016095056,256GB,2
一如既往的支持,15315422643,jd_131487lzh,绿色,100016095056,256GB,5
同时京东下两个订单的苹果手机，此单正常到货，包装完好，手机使用一个月很满意，给好评！另一单购物体验就好比地狱了，不在这里详述。,15315353046,jd_139510nht,绿色,100016095056,256GB,5
第一次京东这么差的物流体验，在此过程中既有热情负责的京东物流客服、京东客服，也有机械冷漠的京东客服，原本第二天就应该到的货，一周以后多跑了半个中国才收到。就结果来说，此单差评！,15315354253,j***t,绿色,100016095056,256GB,5
刚激活    暂时没发现什么问题,15315321492,段***晨,绿色,100016095056,256GB,5
闺女心心念念的手机终于收到了，大小特别合适，颜色清新，太喜欢了！,15315280830,jd136913kwg,绿色,100016095056,256GB,5
